review,sentiment
"Teamo Supremo three kid , consisting leader- Captain Crandall , Rope Girl Skate Lad , battlecry ( buza ! chika ! woopa ! ) outfit moves. work governor , Kevin , recruited wishing hero playing game. lead normal life well , family school duty , action take place away school fighting villains. villain rather unique singular trait , Mister Vague men never seem know plan act anyway. evil robot wicked baron three encounter stop evil , often strange , plan gain power , take revenge etc.<br / ><br / >The animation quite nice smooth , style appears simple purpose. background overlapping colour building seem futuristic. music quite nice , show ' bad altogether , although style ' favourite.<br / ><br / >The plot almost always nonsensical ridiculous , cartoon one ' blame that. However would rank Fillmore ! Pepper Ann .",negative
"cannot believe popular show is. consider avid sci-fi fan. read countless sci-fi novel enjoyed many sci-fi movie TV shows. really ' even consider true sci-fi. Every episode sat like lame , watered version Star Trek episode , minus anything might make interesting exciting.<br / ><br / >It ' basically bunch people standing around ARMY fatigue , talking something boring , occasionally go Stargate end planet look like Earth , people look sound like Humans ! seemed extremely low budget. character forgettable one dimensional cutout , many attempt humor fall flat. reminds see commercial famous athlete , trying funny , not. sad.<br / ><br / >The movie terrible well. much portal space , yet every place ARMY people go BORING ! show imagination ! actually thought TV series "" Alien Nation "" year back ( based movie Alien Nation ) much better. show actually good story line decent characters. ' crazy "" Alien Nation "" , compared overrated crap , great ! <br / ><br / >Also , unlike great new "" Battlestar Galactica "" series , "" Stargate "" copied look feel lame movie closely ! least updated cheesy "" toilet flushing "" special effect whenever somebody go Stargate .",negative
"10 viewing 20 year think Crazy Gang ' best effort film , cohesion plot next best , "" Alf ' Button Afloat "" . indeed crazy trio double act thrown together mainly stage , sometimes front royalty , Chesney Allen retired ' 40 ' "" ill-health "" . outlived years. Apparently mad outside "" work "" , regularly playing practical joke one another.<br / ><br / >The Six Wonder Boys troupe head ' ll-Get-Her-To-Tell-Me ( Alaska ) dig gold found there. seemed better idea going Mansfield ... ' there. get Red Gulch find information mere 40 year date - thought chip guilty newspaper ' read tasted funny. ' matter ' fallen love Snow White want help grandad find long lost stash gold. Baddie Bill "" "" McGrew want however.<br / ><br / >The number verbal visual pun astonishing , probably make sense( ? ) Brits ex-pats interested seeing ' 30 ' British b&w comedies. Imho nearly gag routine work , including Gold patter Bud &amp; Chesney "" Whistle Work "" pastiche - even "" Always Getting Man "" Mountie inserts. marvellous little film , rather tired looking condition utterly recommended .",positive
"like , enjoyed first film "" Bruce Almighty "" , advice get hope high ; fact disregard hope posse movie age 12 film-sense all.<br / ><br / >Without giving much away , story see Evan ( Bruce ' nemesis co-anchor first film ) move home family Virginian suburb "" Change World "" new political path. follows rather far-fetched quite ' silly ' storyline , obviously set target young child main target audience. Unlike ' predecessor , Evan Almighty family orientated film ambiguous genre ' comedy ' tagged upon ' misleading position ' sequel ' would regard modern-day comedy classic enjoyed slightly mature , upscale audience.<br / ><br / >Generally speaking , Evan Almighty comprises terrible cinematic values. acting ; omit Steve Carell Morgan Freeman , rigid many character seemingly thrown use unnecessarily large budget issued production. Additionally , cast includes acting legend John Goodman make appearance heel seen time movie ' entirety ; ' quite buy character though thought storyline involved lacked depth even family comedy. Every character movie ( especially wife kid ! ) deserve mention acting cheesy could fill king-size Kiev. warned though ; typical Americanized cheddarfest associated many mainstream family-orientated film , ' advise defend nearest grater sight.<br / ><br / >It may seem movie worthless thus-far , however , -some- promising aspects. CGI outstanding clear lot time went modelling Ark producing water effect animation computer generated animal towards end. particle , render texture used aesthetically stellar. Although part ' help , think undeserving movie poor ideal , opinion , ' good ' piece cinema carried movie throughout.<br / ><br / >Overall view film disaster term continuing franchise huge potential , unfortunately fell short bad conclusion Almighty series approaching end film set expectation high epic somehow meaningful finale make mediocre content far witnessed. ' case deeply disappointed confused come closing credits. sat discontent ' help , think movie ' anywhere near ' Mighty ' hoped for. many way film reminded watered "" Night Museum "" showed similar styling characteristic , unfortunately league even that.<br / ><br / >I give movie 3 10 , watchable , ' definitely one avoided ! see film , prepared disappointment ' mildly entertained ' best could hope obtain watching said production .",negative
"movie painfully slow plot. conveys life group laid boatworkers. One older one sincere attempt get job. may social commentary , , muddled nobody painted sympathetic light.<br / ><br / >I understand 7.8 decided watch it. watched whole tedious thing built expectation huge redeeming payoff. luck. IMDb rating always good match tastes. Anything 6.5 worth watching.<br / ><br / >And wife say Javier Barem even look good movie. ' type , , agreement mean much.<br / ><br / >Sigh. give 1 .",negative
"sibling stumbled upon Champions local station aired re-runs one summer 1970 ' s. absolutely adored it. something exotic mysterious , especially compared usual American re-runs ( Petticoat Junction , Green Acres ... get idea ) . similar feel Avengers ( much surprise , since also British spy/adventure genre ) .<br / ><br / >I would love see -- hopefully hold up. ' mentioned show others one ever heard , began wonder ' imagined whole existence. wonder web allowed track information it. Hopefully find new generation fan .",positive
"flying war movie buff , rank bottom list. historically completely inaccurate cast sound act like stepped high-school play. acting , script , direction , production standard casting garbage. saving grace flying sequences. people portray fictitious , might rate 2 , one thing annoys anything else movie , pretending history great people trying , actually ! almost tried write many notable WW1 personality possible.There many good WW1 flying film one .",negative
"part lacking movie Shue ' part daughter wanting follow "" aunt ' "" footstep daytime soap star. Otherwise would perfect 10.<br / ><br / >It seems every actor enjoyed part overacting fulfill enjoyment well script - wonder little ad lib ' ing ' taking place parts. well cast classic line stick you.<br / ><br / >It ' fantastic movie everyone see least once. ' recommend drinking anything would sting coming nose.<br / ><br / >You ' definitely want watch last scene closely , ' Nurse Nan ' little secret ' rather shared you.<br / ><br / >If love daytime soap despise , move poke fun right place .",positive
"excellent little film loneliness single man. Phillipe Harel Notre Heros bit like amalgam Robert de Niro Taxi Driver , Inspector Clouseau ( stoicism ) Chauncey Gardiner ( also Peter Sellers ) . single yet ' clue attract opposite sex - fact , really make effort ! <br / ><br / >He stoicism fatalism defies hope ever achieving coupledom - friend Jose Garcia Tisserand plight yet least make brave effort transcend extended virginhood ( ' 28 admits ' never sex ) .<br / ><br / >Very good outdoor shot Paris Rouen , two software people travel business. try various nightclub place avail. theory ' trying wrong place - go more-or-less ' youth ' nightclub ; try type older people , age.<br / ><br / >Harel increasingly becomes isolated little de Niro effort , Taxi Driver , urging friend/colleague go stab bloke ' pulled nice-looking girl nightclub.<br / ><br / >Worth watching .",positive
"Scratch documentary DJs art scratching. one line description film would idea entertaining educational little film is. joyous vibrant celebration cool subculture little known. ' filled great underground hip hop music get see top DJs ( e.g. DJ Q-Bert , DJ Shadow , Mix Master Mike Beastie Boys ) showing stuff. Going film ' sure "" scratching "" really called art form , turntable viewed instrument right. Scratch completely changed mind points. guy turntable truly amazing -- definitely kind art -- turntable , know use , transformed instrument "" play , "" much drum guitar. even get lesson basic scratching DJ Q-Bert ( e.g. use fader get different sound effect ) . DJs way inspired take art scratching watching Herbie Hancock perform song "" Rock "" ( remember song , ' ? ) live Grammys. got attention Hancock DJ scratching. Scratch scratching , "" scratching "" thanks creative way documentary shot edited. moment clip quickly "" rewound "" "" forwarded "" several time , mirror ( film medium ) happens DJ quickly move record turntable back forth using fader ( "" wicka-wicka-wicka "" sound ) . Whether ' fan hip hop , count Scratch give enjoyable night movies. seeing , itch go buy turntable own. mean compliment .",positive
"dream Karim Hussain feared. right hemisphere character overpowers left , shocking image blood , dismemberment , various abomination released. Religion ' save , mother nature family. Hussain ' dark poetry , ' film really , destabalizes institution sanctuary.<br / ><br / > ` Subconcious Cruelty ' current crowd pleaser horror\fantasy festival circuit. film ' opening meditation madness well written profound. protagonist ' desire profane birthing process brought hell inhabits unfolds horrific credible illogic. film continues deeper subconcious tackle mother nature. Hussain offer depiction lusty pagan fertility writhing mushroom madness. Nature exposed blood-drenched violent Hussain ' frightening enlightenment.<br / ><br / > ` Subconcious Cruelty ' disturbing rewarding see past shock mature theme life , lust madness worthy film explores. CJ Goldman deserves kudos special make-up , David Kristian unnerving sound design Teruhiko Suzuki score .",positive
"Fearful Symmetry pleasant episode faults. first thing episode take place near Mountain Home Air Force Base southwest Idaho. Season one ' ' Deep Throat ' take place near Ellens Air Base , also southwest Idaho. ' wondering air force base one decided use real name Fearful Symmetry. Mulder Scully good dialog , always plus. Ed Meecham , zoo keeper , reminds cranky , old school teachers. must liked child one time , ' imagine how. like must cared animal one point. liked concept episode , felt inconsistencies. alien adept abducting human returning safely , ' put animal back right place ? alien problem returning animal ? ' buy Mulder ' theory problem space-time continuum. ' expert that. also thought Jayne Atkinson ' performance Willa Ambrose well done. Besides nitpicks , still enjoyed episode intriguing concept alien harvesting animal DNA well human DNA .",positive
"without doubt one worst movie EVER , emphasize , EVER made. What´s worse , old hero Dolph he´s starring it. Jesus ... story actually quite good way it´s carried made even body hurt. fighting scene starter well choreographed fight two drunk slugging gutter. actor , except Dolph kinda suck also , perform badly can´t help wonder reason they´re friend director , way must absent , , time. §12 million spent unimaginable way , look effect scenery , cost can´t cent §1000 .",negative
"glutton B-movies. love old Drive-In fare like movie. film , made little money seems , one thing bigger budgeted film fail. cheezy. gory. real plot , entertained hour half. either laughing covering eye shock. great effect like shot INSIDE guy ' mouth get stabbed chin knife poke tongue slam roof mouth , one gross-out guy getting eyeball yanked out. also load zombie , psycho killer patterned Texas Chainsaw Massacre , demon possessed scarecrow. loved dialogue killer spout torture kill people. great camera work , cool editing tricks. one original first Bloodbath , undead look better , still patterned dubbed trashy zombie movie 70 ' 80 ' still cheeze factor rank mighty high. ' expect Romero , second-rate Fulci. would say Horror fan like , funny cheezy fast ride B-movie Land .",positive
Eddie Murphy Delirious undoubtedly funniest thing ever seen life. saw first time 2 year ago stitch week it. date seen 17 time still laugh as time. dont know Eddie Murphy brilliant stand comedian Hollywood superstar. one dull spot piece genius unlike Eddie Murphy Raw released 1987 go flat middle. sort person ' stand swearing ' advise see probably hear swearing form every 5-10 seconds. gave 10 10 display greatest comic genius best .,positive
"really funny ( sexy ) movie - silly great acting. ' kind movie character entertaining feel like connected everyone theater. saw Boston film festival , found frequently laughing loud everyone else , also moved movie ' serious parts. ' unique movie two doctor , ' want give anything away powerful scene well really funny one - plus dialogue great. Wood Harris ' character unique relationship girlfriend Zoe Saldana , Brian White Mya also funny sexy roles. get chance see - go - ' disappointed. ' worth seeing again. Wood Harris deserves award .",positive
"much looked forward movie. good family movie ; however , Michael Landon Jr. ' editing team better job editing , movie would much better. many scene context. hope another movie series , ' good. , another one made , beg take better care editing. story place ' seem center. unfortunate movie series great. enjoy story Willie Missy ; ' great role models. Plus , romantic side viewer always enjoy good love story .",negative
"ever need Peace &amp; Love world ! <br / ><br / >This film really showcase wonderful music Broadway show , fabulous Choreography legendary Twila Tharp ! saw many year , still hold well.<br / ><br / >Thank , MGM/UA putting DVD ! love option seeing Widescreen. MGM rock many DVD releases.<br / ><br / >Ya gotta love Treat Williams Berger John Savage Claude. ' picked better actor &amp; actress film ! Beverly ' Angelo ' hot mama ' film -- forgotten hot ! WOW ! <br / ><br / >The supporting cast absolutely great , <br / ><br / >with late great Nell Carter making singing cameo couple scene , well kooky Charlotte Ray ( Mrs. Garrett ' Facts Life ' ) <br / ><br / >The story get little weak toward end , anti-war sentiment late 60 ' still hold , relevant today. <br / ><br / >It ' beautifully filmed ( quite bit location ) colorful lovely really brings spirit 1968 back big screen.<br / ><br / >I saw movie released 1979 15 , moved , still move 40. review say think made sooner -- ' think Hollywood ready make movie back late 60 ' s-early 70 ' s.<br / ><br / >The Vietnam War ended 1975 , whole thing hit little close home , think story filmed ( like 1969 , 70 , 71 ) <br / ><br / >Bravo Director Milos Foreman ! love film ! ! ! ! ! ! ! <br / ><br / >It ' nice see , time DVD. never looked better !",positive
"enjoy Cleese &amp; British ' Pythonesque ' humour time , little gem absolutely hilarious.<br / ><br / >Arthur Lowe real treat ! <br / ><br / >I saw friend TV first came , classic quote formed part joke 30 year , forever ! tape continually appreciated.<br / ><br / >Perhaps reviewer taking seriously.<br / ><br / >I ' believe available US ( NTSC course ) , UK , essential part history British humour ! !",positive
"story good plot four elderly men share deadly secret concerning young woman met 50 year ago. time , young woman return seek revenge men. story occasionally made nod movie middle tiring elevator music ever consistent thunder storms. well worth wait end find mystery woman keep plaguing old men dream interfering young man ' life. liked film suspense young woman appears men deaths. special effect something. Every time heard call would think "" face again. "" good movie , wish pace slow acting tiresome. also liked movie flashback 20 ' , authentic well costume original .",negative
"ingenious innovate comedy pack many moment priceless great sense pace , though overlong. Chaplin ' satire several classic scene , dual role Jewish barber dictator Hynkel , offensive portrayal Hitler . barber mistaken Hitlerian tyrant happen bemusing events. Funny extraordinaries acting casting , co-star Jack Oakie Napolini( Mussolini-alike ) , Henry Daniel Gasbstich( Himmler-alike ) Billy Gilbert Herring( Goering ) . Chaplin ' first spoken film brilliantly photographed Karl Struss.This splendid film contains numerous amusing scene , funniest following : 1 ) one WWI barber-soldier along co-pilot flying turned plane without aware 2 ) Dictator Adenoid Hynkel overacting speech including twisted microphone 3 ) Hynkel playing enormous balloon world 4 ) Jew-barber shaving man fitting Hungarian Dance number 5 Brahms 5 ) Hynkel Napolini try keep body higher barber ' chair ; among them.<br / ><br / >Hitler banned movie exhibition Germans due satire , put death list proposed conquest America.The movie co-starred Paulette Goddard , third four wife , married 1936 , although announcement marriage made later , one time finished Great Dictator.The picture released 1940 , Chaplin survived moral scandal paternity suit brush House Un-American Activities signal USA refuse re-entry Britain fled Switzerland .",positive
"saw Anatomy came recently bought 2003 sequel watch lot foreign film various genre , watch movie original language sure. annoying know voice ' belong actor , always seem cheerful , like whole movie one big long toothpaste commercial something. make otherwise awesome movie seem horrible convert lot friend used think foreign film ' good North American film - ' "" Hollywood enough "" . Also , translation never right , ' literal , screw vibe movie , even ' basically saying thing. watched Anatomy week German subtitle roommate laptop ' want miss part ' see subtitle typing. 30 min begged let finish work start movie subtitles. loved ! movie awesome intellectual horror film ! Kelly",positive
"could better , alright ... helped get away boredom.I didnt even wanna see , reason wanted rent Jamie Martz .. unknown actor shining highlight movie ... ending horrible acting good b movie ... give 4 10",negative
"Based true story two young Americans sold national secret Soviet Union height Cold War , "" Falcon Snowman "" want suspenseful philosophical , wind falling short departments. ' le le Carré cares.<br / ><br / >Timothy Hutton star Christopher Boyce , former seminarian , disgusted Watergate middle-class value around , probably wrong guy hired company running spy satellite CIA. Sean Penn play drug-dealing pal , Daulton Lee , make Boyce ' courier , delivering secret file Soviet embassy Mexico City. offbeat synth-jazz score , lack sympathy emotional attachment anyone , lot scene guy getting angry room combine deaden could decent moral-dilemma thriller.<br / ><br / >It ' really Penn ' movie despite second billing ; character get talk turkey Russians Hutton play pet falcon. Hutton look like woke five minute called "" action "" . Penn , ' crapshoot whether get brilliant performance over-the-top one. , ' bit , latter , especially second half Lee switch coke heroin. screeches. snorts. crash Russian embassy parties. get pummeled telephone books. spit mirror , big goober must saving paparazzi. "" ' know friend anymore ! "" cry out. ' exhausting watch him.<br / ><br / >Penn seems modeled Lee somewhat Dustin Hoffman ' Ratso Rizzo "" Midnight Cowboy "" , complete overly nasal line reading constant eye shifting. John Schlesinger directed film well "" Midnight Cowboy "" , seems another Hoffman film mind , "" Graduate "" , throwing scene scene Boyce Lee poolside , trying decide live life gilded cage. bad one suggested plastics.<br / ><br / >From opening shot , news footage American decline juxtaposed Boyce bird , "" Falcon "" make clear message movie , though message far clear , probably character never come focus. Boyce supposed idealist ? mercenary ? Hutton Schlesinger ' seem know , make harder us. Meanwhile , opportunity establish suspense , like Boyce stealing document top secret "" Black Vault "" work Lee playing game Russians , interrupted jump cut scene pair family friends. ' normalcy story Schlesinger find interesting , ' least interesting aspect us.<br / ><br / >Good stuff : ' interesting see film work 1970s vibe early one , referencing Maria Muldaur Tang. Dorian Harewood , memorable "" Full Metal Jacket "" , nice turn Boyce ' paranoid colleague Gene , show Boyce make margarita shredder serious ' Nam issue beneath partying exterior. Macon McCalman also fine totally different way no-nonsense bos give Boyce high-security job. David Suchet Russian embassy official deal Lee make fascinating blend menace amiability.<br / ><br / >But "" Falcon Snowman "" stand fall question two title character , neither actor Schlesinger able mine much way answers. Worse , two hour alternately feral catatonic company , ' really want answers. want credit roll .",negative
"Watching CBS ' "" Surrender , Dorothy "" , kept wondering Diane Keaton would want ( ' television movie -- dearth enticing role slightly older actress , ' wonder Academy Award winning performer Keaton turn TV -- offer opportunity Keaton shine ) . single mother , grieving sudden death twenty-something daughter , imposes upon -- gradually becomes friend -- group young people daughter close time accident. Adapted novel , teleplay give u group self-absorbed character one would cross street avoid. Aside coarse dim , phony people incredibly unconvincing , tidy scenario bungalow near beach kid reside ( one young man , wear muscle shirt tell u ' gay , hears Diane Keaton say , "" Surrender , Dorothy "" actually asks , "" ' "" Wizard Oz "" , right ? "" ... , genius , ' "" Citizen Kane "" ! ) . Keaton may wanted material based subject matter confronting death. try turning distinctly unlikable woman shadow personage ( lot kooky outfit ) , ' sit well viewer since Keaton always warmly likable flexible flaky way. , ' crazed harpy ' learn many lesson journey self-discovery ( movie quickly forgets ' dead young woman becomes odyssey nervous wreck mom , appears overage hippie never lost anyone close ) . kind film actor promote talk show caveat , "" help lot grieving mother "" . ' imagine helping anyone since intrinsically downer , muddled baffling. ' deranged .",negative
"Dennis Quaid tryin ' hard prove u Jerry Lee Lewis dumb guy. ' much prove it. TV sequence good , like photocopy old black white footages. Music fine , Mr. Lewis singing. rest Hollywood B-Movie style , fifty Happy Days complex. think good thing movie see young Winona Ryder .",negative
"saw Merchant Venice London last week. Great acting Al Pacino , Jeremy Irons , Joseph Finnes Lynn Collins. Compare movie based Shakespeare ' play , production made play easy understand follow. Bravo Michael Radford directing top actors. costume scenery great since filmed location Venice give film authentic flavor. read play thirty year ago school emphasis character ' anti-Semitic behavior toward Jews cruelty Christians. know movie going controversial case sure get Oscar nomination .",positive
"Really ! French cinema hit rock bottom , compared , least appealing American adolescent horror movie , like "" Friday thirteenth "" "" Freddy "" co masterpiece seventh art.<br / ><br / >It ' infuriating exciting original element : forêt de Brocéliande legend , druid King Arthur , splendid asset dreamlike fantasy horror film.Alas ! Filmed , user aptly pointed fake forest , near Paris , movie fake horror , fake Celtic history , fake vestige -you see professor ( Wilms wonderful M.Le Quesnoy "" la vie est un long fleuve tranquille ) scream "" invaluable scrap "" -which production probably bought dime store-fake character , fake excavation ... <br / ><br / >The boy disguised druid unintentionally funny ; girl seem expert martial arts.And say professor ? monster ? ten year old would write better screenplay grotesque farce.To think people spend money drivel artist still waiting producer ! <br / ><br / >Word wise : Maurice Leblanc wrote marvelous story dealing druid old ceremony Arsene Lupin saga called "" l ' île aux trente cercueils "" .A miniseries made 30 year ago.Avoid "" Broceliande "" garbage try see instead .",negative
""" Intensive Care "" Dorna von Rouveroy easily one worst horror movie ever made.This extremely cheap Dutch slasher flick offer gore plenty absurd situations.A horror veteran George Kennedy completely wasted Professor Bruckner.The acting abysmal , action slow climax laughable.A famous surgeon car accident.He lie coma seven year wake go bloody rampage. "" Intensive Care "" clearly influenced American slasher film including "" Halloween "" "" Friday 13th "" series.The killing hilarious dialog painfully stupid.Still right mood give piece trash look.You ' laugh hurt one-you believe !",negative
"One best ' guy ' movie ' ever seen Wind Lion. Gad , scene ... <br / ><br / >Raisouli ' bandit swarm wall ... staid British gentleman calmly get tea Candice Bergen drop three Webley revolver coat. whisper ghost Empire ... Lest forget ! Lest forget ! <br / ><br / >U.S. Marines coming ashore long , long gone _Brooklyn_. carrying Krags , Lees , , oh wow. Winchester 97 blowing large hole obstreperous native even obstreperous faithless Europeans ... <br / ><br / >Raisouli -- Sean Connery , , Wow ! -- wondering ' kind gun Roosevelt use ? "" <br / ><br / >Teddy Roosevelt -- Brian Keith , , Wow ! -- wondering "" kind gun Raisouli use? ' writing yet another angry letter Winchester stock Winchester 95.<br / ><br / >Raisouli , armed sword ... Prussian cavalry officer , HOLSTERING pistol drawing sword ... Honor. ' something long dead , world long gone , Raisouli would never flown plane full child building ... <br / ><br / >Milious Milious ' magnificent best , DVD .",positive
"film actually recommended dentist , glad ! blend British humor ( say , Humour ? ) reality lost , middle-aged widow trying maintain lifestyle hoot. Add mix reality take actually grow pot ( plant bush going make without TLC received ) , truly hilarious , yet touching film. laugh every time conjure vision bar patron sitting lawn chair sunglass counting light ! Maybe ' Mendocino County blood , Brits definitely got one right ! ! 10/10",positive
"small California town Diablo plagued mysterious death sheriff Robert Lopez unearths ancient box.Legend box hold sixteenth-century Mexican demon named Azar.FBI agent Gil Vega sent investigate murder join force sheriff ' daughter , Dominique Mary fight evil bloodthirsty demon. "" Legend Diablo "" absolute garbage.The film lack scare gore , acting amateurish direction bad.The animation one aspect film enjoyed.I ' big fan indie horror flick , example loved "" Torched "" , "" Live Feed "" , "" Bone Sickness "" "" Neighborhood Watch "" , unfortunately "" Legend Diablo "" huge misfire.Definitely one avoid .",negative
"Southern Cross , written directed James Becket waste good celluloid actor ' efforts. formula film necessarily bad pay ' promise , film not. tiresome concoction movie cliche traced thousand different film past. full random empty plot twist add nothing aimless action , trip protagonist ghost town villain ( unexplainedly ) follow them. obviously concocted excuse shoot escape scene bordering preposterous , people popping doorway running past window firing pistol other. make one believe somebody told Becket ghost town Chilean foothill said , "" Oh great , let shoot scene there. "" <br / ><br / >Don ' even waste rental money this. bunch random bit piece hundred different film thrown together call action drama .",negative
"Besides fact list favorite movie maker : 1 ) Stanley Kubrick 2 ) God Allmighty 3 ) rest ... movie actually better book ( TV miniseries though easy feat , considering director ) . flawless filming stile , acting ( Kubrick ' time number one skill ) music - make masterpiece horror. watched TV miniseries year ago liked story hope got hold it. BLEW AWAY ! ! ! far better ever imagined it. start slow ( Kubrick trademark ) lot downtime build suspense. intro scene classic mean watched 20 time shear atmosphere induces whole film. Also film ' offer lot gore ( enough mean tasteless ) trend hate recent day horror films. watch !",positive
"said pathetic movie ? <br / ><br / >- bad acting ! main actress seems know one facial expression : fear mixed weakness. Like poor beaten dog ... actress ( one play evil ) look like female double Ozzy Osbourne , awful red wig. actor pitiful ' even worth described. <br / ><br / >- ' absolutely plot. story begin possibility go nowhere : ' know anything meaning "" 11 : 11 "" , Rayden really , excepted simple "" ' evil "" "" ' child Apocalypse "" ... explanation. ' know parent killed , kind danger growing Sara chosen. film go , watch pseudo-scary scene , bad music. Moreover , end ' tell anything : see two possibility one bonus scene director ' cut ... ' plot , possible interpretation. <br / ><br / >- "" 11 : 11 "" full clichés ! obvious ' help laughing. example : deserted library bathroom scene , ghost silhouette walking blast wind , ... ' even fashionable "" little scary girl "" "" Dark Water "" "" Ring "" . course , main character bullied school look like stereotyped Gothic girl ( dark hair , red lip , skinny , black clothes ) . obligation make credible ? ' think so. psychology Sara developed typical ' make credible , endearing.<br / ><br / >- Terrible direction : said , nothing original , everything already seen thousand time used without real purpose. <br / ><br / >- funny incoherences. example , ' know "" ghost science "" , "" paranormal course "" whatever taught American university ... Europe really case : teacher talking negative energy using "" unmaterial "" creature sensor ... ridiculous. Also : watch movie shot sixty Super-8 camera computer screen without spending hour time digitalization ( movie watch immediately computer screen ) , old film , isolate tiny detail zoom see perfectly identifiable face ? wonder director ever tried digitize old analogical film ... <br / ><br / >Eventually , "" 11 : 11 "" worth watched like laugh silly movie , maybe want fall asleep couch ... ' expensive way fall asleep !",negative
"start review quick lesson australian slang may help viewing movie understanding review australia overseas.<br / ><br / >In australian slang "" thong "" pair rubber sandal ( confused american word pertains butt revealing underwear ) , "" stubbies "" brand australian short , "" stubby "" small sized bottle beer , "" stubby holder "" foam insulator small bottle beer.<br / ><br / >If love black comedy smalltime criminal love movie , unfortunatley lot people IMDB weak stomach appreciation dark humour reviewed movie unfortunately make movie appear mediocre is. lot reviewer also compared Lock/Stock Pulp Fiction , genre , completely different original style.<br / ><br / >A lot reviewer also panned movie using Heath Ledger ' character dead brother open guide narrative movie , without watching movie closely enough realise brother killed villain wish kill heath character , explained midway movie clearly enough understand.<br / ><br / >This movie also reminiscent Lock/Stock Reservoir dog Director/writers debut feature , debut feature rate well two movie , matter fact like Lock/Stock Reservoir Dogs rate movie 10/10 director/writers debut , unfortunately unlike Tarantino Ritchie Jordan fails live expectation subsequent movie like Ned Kelly.<br / ><br / >This movie one definitely add DVD collection one hold several viewing quite easily .",positive
"know , know , "" Plan 9 Outer Space "" worst movie , maybe "" Manos , Hands Fate. "" ' get worked sock-monkey movies. *course* ' bad. could good ? ' talking movie respectable production value bankable talent , T. rex turkey "" Yentl. "" treacly phoniness , self-absorbed asininity , stain everything Barbra Streisand done since 1964 , reach culmination movie. lonely summit awfulness , "" Yentl "" look back "" Star Born "" forward "" Mirror Two Faces. "" nothing else quite like it. emotional undertow dragged Streisand make movie would rather speculate , audience playing cannot possibly imagine , although ' bet ' nine ten chance ' member it.<br / ><br / >Nobel Prize-winner saintly guardian Yiddish literature Isaac Bashevis Singer outraged Streisand story blasted public it. tribute Streisand ' impenetrable vulgarity ' commit suicide , went make awful movie .",negative
"Jim Wynorski first announced would new sequel favorite series time , "" Slumber Party Massacre "" series , ecstatic. waiting new installment literally years. , production began small bit piece shoot actor involved released shoot wrapped. , announcement title change. longer would new sequel titled "" Slumber Party Massacre IV , "" "" Cheerleader Massacre "" instead. bit disappointed , different title would small price pay film waited long happen. still extremely intrigued edge seat see it.<br / ><br / >Maybe month ago , advanced copy film released extremely lucky viewer , got see film month release date. review leaked net judging , began become apprehensive Jim Wynorski ' "" Cheerleader Massacre. "" <br / ><br / >Tonight , got see film first time full length still scratching head. read another review , "" Cheerleader Massacre "" definitely new installment "" Slumber Party Massacre "" series , slasher flick own. bad one that.<br / ><br / >Before get specific film , let first state enormous fan Jim Wynorski ' film am. always thought true camp genius , winner almost every time. Yes , movie made shoestring budget ' contain top-notch acting around , ' fun nonetheless. : campy movie watch want good time. "" Sorority House Massacre II , "" "" Hard Die , "" "" Chopping Mall , "" Jim produced good one occasion. One reason excited film would latest project.<br / ><br / > "" Cheerleader Massacre "" ( opinion ) reflect film seen director/writer create past. Firstly , production extremely inexpensive film actually shot videotape , something never seen Jim before. actor mediocre , say least , story almost laughable. killer also extremely stupid reminds cuddly old grandpa , rather escaped lunatic.<br / ><br / >Of course , film littered female nudity. Jim Wynorski movie ' talking , folks. boob-shots seen almost seem like done time. extremely long shower scene , containing cheerleading coach , seems go forever greatly reflects shower scene Jim ' "" Sorority House Massacre II. "" girl even bathe almost exact way.<br / ><br / > "" Cheerleader Massacre "" also extremely cliched , say least. opening scene literally something ' seen HUNDREDS past slasher flicks. guy girl making , verge consummating relationship ... guessed it. ' hacked pieces.<br / ><br / >Brinke Stevens , ' never really considered tremendous actress first place , also give one stiffest forced performance small cameo. ' talkin ' possible cue card here. recall incident character endured killer seen twenty year ago police , footage original "" Slumber Party Massacre "" plays. footage original film used definitely new "" SPM "" ? idea. also two explosion seen movie almost certain recycled films.<br / ><br / >Not film recycle FOOTAGE past film , also recycles score film well. music used "" Humanoids Deep "" ( also recycled prior "" Coroner "" ) heard throughout entire film. least two well cannot identify , certain used before.<br / ><br / >After sitting film ' horrendous acting , ridiculous story , non-existent gore/special effect , camcorder-like quality , serious concern toward Mister Wynorski ' career. man delighted audience film past finally lost niche ? time tell. Oh , let ' forget newest film. new installment "" Sorority House Massacre "" film , titled "" Final Exam. "" think ' seeing pattern ...",negative
"bad couple comment ' know fact case. based actual event , highly publicized disappearance murder case taking place Wilmington , DE/Philadelphia PA region ' 96 2000. admit highly skeptical Hollywood would dramatize actual history event actually quite impressed close stayed constantly reported local newscast Philadelphia Inquirer news story throughout time period. course immediately pointed actress ( really like Cold Case ) played Fahey looked nothing like ( Anne Marie actually prettier ) . admit though Mark Harmon really nailed type personality revealed Capano ' behavior Capano exhibited throughout period. Details case right ... deviation dramatic effect ... even carpet , gun , furniture , cooler. conclusion , also wanted add met Tom Carper many time various function ( good man , despite politician ) glad pulled string Federal realm necessary solve heinous crime. Guys like Capano real great see finally put behind bar .",positive
